JOURNAL	NN	journal NN PennPOS
0.5	CD	0.5 CD PennPOS
mM	NN	mm NN PennPOS
when	WRB	when c-crq NUPOS
induction	NN	induction NN PennPOS
of	IN	of pp-f NUPOS
plasmid	NN	plasmid NN PennPOS
genes	NNS	gene NNS PennPOS
was	VBD	be vbd NUPOS
required	VBN	require VBN PennPOS
(	(	( ( NUPOS
pSE380	NN	pSE380 NN PennPOS
derivatives	NNS	derivative NNS PennPOS
)	)	) ) NUPOS
.	.	. . NUPOS

c	NN	c NN PennPOS
Value	NN	value NN PennPOS
in	IN	in IN PennPOS
parentheses	NNS	parenthesis NNS PennPOS
is	VBZ	be vbz NUPOS
log	NN	log NN PennPOS
P	NN	p NN PennPOS
ow	NN	Ow np1 NUPOS
.	.	. . NUPOS

jb.asm.org	NN	jb.asm.org NN PennPOS
at	IN	at pp NUPOS
UNAM	NNP	UNAM NNP PennPOS
INST	NNP	inst n1 NUPOS
DE	NN	DE NN PennPOS
INVEST	VBP	invest VBP PennPOS
BIOMEDICAS	NNS	biomedica NNS PennPOS
on	IN	on IN PennPOS
December	NNP	december NN PennPOS
17	CD	17 CD PennPOS
,	,	, , NUPOS
2009	CD	2009 CD PennPOS
VOL	NNP	vol n1 NUPOS
.	.	. . NUPOS

179	CD	179 crd NUPOS
,	,	, , NUPOS
1997	CD	1997 CD PennPOS
E.	NNP	E. np1 NUPOS
COLI	NNP	coli NN PennPOS
ORGANIC	NNP	ORGANIC NNP PennPOS
SOLVENT	NNP	solvent NN PennPOS
TOLERANCE	NNP	tolerance NN PennPOS
6125	CD	6125 CD PennPOS
TABLE	NNP	table NN PennPOS
4	CD	4 crd NUPOS
.	.	. . NUPOS

Effect	NN	effect NN PennPOS
of	IN	of pp-f NUPOS
a	DT	a dt NUPOS
marR	NN	Marr np1 NUPOS
or	CC	or cc NUPOS
acrR	NN	acrR NN PennPOS
mutation	NN	mutation NN PennPOS
on	IN	on IN PennPOS
E.	FW	E. FW PennPOS
coli	FW	coli FW PennPOS
cyclohexane	NN	cyclohexane NN PennPOS
tolerance	NN	tolerance NN PennPOS
Strain	NNP	strain NN PennPOS
Avg	NNP	Avg NNP PennPOS
no	DT	no dx NUPOS
.	.	. . NUPOS

of	IN	of pp-f NUPOS
colonies	NNS	colony NNS PennPOS
SE	NN	se NN PennPOS
Control	NN	control NN PennPOS
plate	NN	plate NN PennPOS
a	DT	a dt NUPOS
Cyclohexane	NNP	cyclohexane NN PennPOS
plate	NN	plate NN PennPOS
EOP	NN	EOP NN PennPOS
b	NN	b NN PennPOS
AG102	NN	AG102 NN PennPOS
MarR	NN	Marr np1 NUPOS
mutant	JJ	mutant JJ PennPOS
182	CD	182 CD PennPOS
5	CD	5 crd NUPOS
133	CD	133 crd NUPOS
7	CD	7 crd NUPOS
0.73	CD	0.73 CD PennPOS
AG100-B	NN	AG100-B NN PennPOS
AcrR	NN	AcrR NN PennPOS
mutant	JJ	mutant JJ PennPOS
196	CD	196 crd NUPOS
10	CD	10 crd NUPOS
25	CD	25 crd NUPOS
4	CD	4 crd NUPOS
0.13	CD	0.13 CD PennPOS
a	DT	a dt NUPOS
Control	NN	control NN PennPOS
LB	NN	lb NN PennPOS
and	CC	and cc NUPOS
cyclohexane-layered	JJ	cyclohexane-layered JJ PennPOS
LB	NN	lb NN PennPOS
agar	NN	agar NN PennPOS
plate	NN	plate NN PennPOS
data	NNS	datum NNS PennPOS
are	VBP	be vbb NUPOS
averages	NNS	average n2 NUPOS
of	IN	of pp-f NUPOS
two	CD	two crd NUPOS
plates	NNS	plate NNS PennPOS
.	.	. . NUPOS

b	NN	b NN PennPOS
EOP	NN	EOP NN PennPOS
experiment	NN	experiment NN PennPOS
comparing	VBG	compare VBG PennPOS
growth	NN	growth NN PennPOS
on	IN	on IN PennPOS
cyclohexane-overlaid	JJ	cyclohexane-overlaid JJ PennPOS
plates	NNS	plate NNS PennPOS
with	IN	with pp NUPOS
that	DT	that d NUPOS
6	CD	6 crd NUPOS
on	IN	on IN PennPOS
control	NN	control NN PennPOS
plates	NNS	plate NNS PennPOS
.	.	. . NUPOS

A	DT	a dt NUPOS
10	CD	10 crd NUPOS
dilution	NN	dilution NN PennPOS
was	VBD	be vbd NUPOS
plated	VBN	plate vvn NUPOS
,	,	, , NUPOS
and	CC	and cc NUPOS
colonies	NNS	colony NNS PennPOS
were	VBD	be vbd NUPOS
counted	VBN	count VBN PennPOS
.	.	. . NUPOS

a	DT	a dt NUPOS
response	NN	response NN PennPOS
to	TO	to p-acp NUPOS
a	DT	a dt NUPOS
variety	NN	variety NN PennPOS
of	IN	of pp-f NUPOS
environmental	JJ	environmental JJ PennPOS
stimuli	NNS	stimulus NNS PennPOS
and	CC	and cc NUPOS
stresses	NNS	stress NNS PennPOS
(	(	( ( NUPOS
6	CD	6 crd NUPOS
,	,	, , NUPOS
11	CD	11 crd NUPOS
,	,	, , NUPOS
18	CD	18 crd NUPOS
,	,	, , NUPOS
20	CD	20 crd NUPOS
,	,	, , NUPOS
38	CD	38 crd NUPOS
,	,	, , NUPOS
43	CD	43 CD PennPOS
)	)	) ) NUPOS
.	.	. . NUPOS

One	CD	one crd NUPOS
such	JJ	such JJ PennPOS
stress	NN	stress NN PennPOS
could	MD	can vmd NUPOS
certainly	RB	certain av-j NUPOS
include	VB	include VBP PennPOS
growth	NN	growth NN PennPOS
in	IN	in IN PennPOS
an	DT	a dt NUPOS
environment	NN	environment NN PennPOS
containing	VBG	contain VBG PennPOS
organic	JJ	organic JJ PennPOS
solvents	NNS	solvent NNS PennPOS
.	.	. . NUPOS

This	DT	this d NUPOS
possibility	NN	possibility NN PennPOS
was	VBD	be vbd NUPOS
suggested	VBN	suggest VBN PennPOS
in	IN	in IN PennPOS
work	NN	work NN PennPOS
by	IN	by IN PennPOS
Aono	NNP	Aono NNP PennPOS
et	FW	et fw-fr NUPOS
al.	FW	al. FW PennPOS
(	(	( ( NUPOS
5	CD	5 crd NUPOS
)	)	) ) NUPOS
,	,	, , NUPOS
who	WP	who q-crq NUPOS
reported	VBD	report VBD PennPOS
that	IN	that cst NUPOS
cyclohexane-tolerant	JJ	cyclohexane-tolerant JJ PennPOS
mutants	NNS	mutant NNS PennPOS
of	IN	of pp-f NUPOS
E.	FW	E. FW PennPOS
coli	FW	coli FW PennPOS
also	RB	also av NUPOS
displayed	VBD	display VBD PennPOS
the	DT	the dt NUPOS
Mar	NNP	mar NN PennPOS
phenotype	NN	phenotype NN PennPOS
(	(	( ( NUPOS
low-level	JJ	low-level JJ PennPOS
multidrug-resistance	JJ	multidrug-resistance JJ PennPOS
)	)	) ) NUPOS
.	.	. . NUPOS

Various	JJ	various JJ PennPOS
genes	NNS	gene NNS PennPOS
are	VBP	be vbb NUPOS
thought	VBN	think VBN PennPOS
to	TO	to p-acp NUPOS
be	VB	be vbi NUPOS
involved	VBN	involve VBN PennPOS
in	IN	in IN PennPOS
organic	JJ	organic JJ PennPOS
solvent	JJ	solvent JJ PennPOS
tolerance	NN	tolerance NN PennPOS
in	IN	in IN PennPOS
E.	FW	E. FW PennPOS
coli	FW	coli FW PennPOS
,	,	, , NUPOS
but	CC	but cc-acp NUPOS
the	DT	the dt NUPOS
mechanisms	NNS	mechanism NNS PennPOS
of	IN	of pp-f NUPOS
tolerance	NN	tolerance NN PennPOS
have	VBP	have vhb NUPOS
not	RB	not xx NUPOS
been	VBN	be vbn NUPOS
identified	VBN	identify VBN PennPOS
.	.	. . NUPOS

Of	IN	of pp-f NUPOS
those	DT	those d NUPOS
investigated	VBN	investigate VBN PennPOS
,	,	, , NUPOS
a	DT	a dt NUPOS
gene	NN	gene NN PennPOS
designated	VBN	designate VBN PennPOS
ostA	NN	osta NN PennPOS
,	,	, , NUPOS
when	WRB	when c-crq NUPOS
transduced	VBN	transduce VBN PennPOS
from	IN	from pp NUPOS
an	DT	a dt NUPOS
n-hexane-tolerant	JJ	n-hexane-tolerant JJ PennPOS
E.	FW	E. FW PennPOS
coli	FW	coli FW PennPOS
strain	NN	strain NN PennPOS
into	IN	into pp NUPOS
a	DT	a dt NUPOS
hexane-sensitive	JJ	hexane-sensitive JJ PennPOS
strain	NN	strain NN PennPOS
,	,	, , NUPOS
restored	VBD	restore VBD PennPOS
hexane	NN	hexane NN PennPOS
tolerance	NN	tolerance NN PennPOS
(	(	( ( NUPOS
4	CD	4 crd NUPOS
)	)	) ) NUPOS
.	.	. . NUPOS

Unexpectedly	RB	unexpected av-j NUPOS
,	,	, , NUPOS
a	DT	a dt NUPOS
gene	NN	gene NN PennPOS
encoding	VBG	encode VBG PennPOS
alkylhydroperoxide	NN	alkylhydroperoxide NN PennPOS
reductase	NN	reductase NN PennPOS
also	RB	also av NUPOS
produced	VBD	produce VBD PennPOS
organic	JJ	organic JJ PennPOS
solvent	JJ	solvent JJ PennPOS
resistance	NN	resistance NN PennPOS
(	(	( ( NUPOS
15	CD	15 crd NUPOS
)	)	) ) NUPOS
.	.	. . NUPOS

A	DT	a dt NUPOS
soxR	NN	soxR NN PennPOS
mutation	NN	mutation NN PennPOS
,	,	, , NUPOS
overexpression	NN	overexpression NN PennPOS
of	IN	of pp-f NUPOS
the	DT	the dt NUPOS
cloned	VBN	clone VBN PennPOS
soxS	NN	soxS NN PennPOS
gene	NN	gene NN PennPOS
,	,	, , NUPOS
or	CC	or cc NUPOS
overexpression	NN	overexpression NN PennPOS
of	IN	of pp-f NUPOS
robA	NN	robA NN PennPOS
increased	VBD	increase VBD PennPOS
the	DT	the dt NUPOS
levels	NNS	level NNS PennPOS
of	IN	of pp-f NUPOS
organic	JJ	organic JJ PennPOS
solvent	JJ	solvent JJ PennPOS
tolerance	NN	tolerance NN PennPOS
in	IN	in IN PennPOS
E.	FW	E. FW PennPOS
coli	FW	coli FW PennPOS
(	(	( ( NUPOS
39	CD	39 CD PennPOS
,	,	, , NUPOS
40	CD	40 crd NUPOS
)	)	) ) NUPOS
.	.	. . NUPOS

We	PRP	we pns12 NUPOS
showed	VBD	show VBN PennPOS
earlier	RBR	early av-jc NUPOS
that	IN	that cst NUPOS
an	DT	a dt NUPOS
E.	FW	E. FW PennPOS
coli	FW	coli FW PennPOS
Mar	NNP	mar NN PennPOS
mutant	NN	mutant NN PennPOS
(	(	( ( NUPOS
AG102	NN	AG102 NN PennPOS
)	)	) ) NUPOS
selected	VBN	select VBN PennPOS
for	IN	for c-acp NUPOS
multiple	JJ	multiple JJ PennPOS
antibiotic	JJ	antibiotic JJ PennPOS
resistance	NN	resistance NN PennPOS
was	VBD	be vbd NUPOS
more	RBR	much RBR PennPOS
tolerant	JJ	tolerant JJ PennPOS
to	TO	to p-acp NUPOS
organic	JJ	organic JJ PennPOS
solvents	NNS	solvent NNS PennPOS
than	IN	than cs NUPOS
was	VBD	be vbd NUPOS
its	PRP$	its po31 NUPOS
wild-type	JJ	wild-type JJ PennPOS
parent	NN	parent NN PennPOS
strain	NN	strain NN PennPOS
AG100	NN	AG100 NN PennPOS
(	(	( ( NUPOS
19	CD	19 CD PennPOS
)	)	) ) NUPOS
.	.	. . NUPOS

Conversely	RB	converse RB PennPOS
,	,	, , NUPOS
a	DT	a dt NUPOS
mutant	NN	mutant NN PennPOS
of	IN	of pp-f NUPOS
AG100	NN	AG100 NN PennPOS
selected	VBN	select VBN PennPOS
for	IN	for c-acp NUPOS
growth	NN	growth NN PennPOS
in	IN	in IN PennPOS
the	DT	the dt NUPOS
presence	NN	presence NN PennPOS
of	IN	of pp-f NUPOS
cyclohexane	NN	cyclohexane NN PennPOS
was	VBD	be vbd NUPOS
found	VBN	find VBN PennPOS
to	TO	to p-acp NUPOS
be	VB	be vbi NUPOS
multidrug	JJ	multidrug JJ PennPOS
resistant	JJ	resistant JJ PennPOS
with	IN	with pp NUPOS
overexpression	NN	overexpression NN PennPOS
of	IN	of pp-f NUPOS
marA	NN	mara NN PennPOS
(	(	( ( NUPOS
22	CD	22 CD PennPOS
)	)	) ) NUPOS
.	.	. . NUPOS

Introduction	NN	introduction NN PennPOS
of	IN	of pp-f NUPOS
marA	NN	mara NN PennPOS
on	IN	on IN PennPOS
low	JJ	low JJ PennPOS
-	:	- : NUPOS
or	CC	or cc NUPOS
high-copy-number	JJ	high-copy-number JJ PennPOS
plasmids	NNS	plasmid NNS PennPOS
into	IN	into pp NUPOS
AG100	NN	AG100 NN PennPOS
generated	VBD	generate VBD PennPOS
cyclohexane	NN	cyclohexane NN PennPOS
tolerance	NN	tolerance NN PennPOS
(	(	( ( NUPOS
19	CD	19 CD PennPOS
)	)	) ) NUPOS
(	(	( ( NUPOS
Table	NNP	table NN PennPOS
2	LS	2 LS PennPOS
)	)	) ) NUPOS
.	.	. . NUPOS

Therefore	RB	therefore av NUPOS
,	,	, , NUPOS
the	DT	the dt NUPOS
marA-mediated	JJ	mara-mediated JJ PennPOS
increased	VBN	increase VBN PennPOS
organic	JJ	organic JJ PennPOS
solvent	JJ	solvent JJ PennPOS
tolerance	NN	tolerance NN PennPOS
can	MD	can vmb NUPOS
be	VB	be vbi NUPOS
produced	VBN	produce VBN PennPOS
in	IN	in IN PennPOS
a	DT	a dt NUPOS
wild-type	JJ	wild-type JJ PennPOS
background	NN	background NN PennPOS
without	IN	without IN PennPOS
mutations	NNS	mutation NNS PennPOS
elsewhere	RB	elsewhere av NUPOS
on	IN	on IN PennPOS
the	DT	the dt NUPOS
chromosome	NN	chromosome NN PennPOS
.	.	. . NUPOS

Inactivation	NN	inactivation NN PennPOS
or	CC	or cc NUPOS
deletion	NN	deletion NN PennPOS
of	IN	of pp-f NUPOS
the	DT	the dt NUPOS
mar	FW	mar FW PennPOS
locus	NN	locus NN PennPOS
has	VBZ	have vdz NUPOS
been	VBN	be vbn NUPOS
shown	VBN	show VBN PennPOS
to	TO	to p-acp NUPOS
restore	VB	restore VBP PennPOS
wild-type	JJ	wild-type JJ PennPOS
antibiotic	JJ	antibiotic JJ PennPOS
susceptibilities	NNS	susceptibility NNS PennPOS
to	TO	to p-acp NUPOS
Mar	NNP	mar NN PennPOS
mutants	NNS	mutant NNS PennPOS
(	(	( ( NUPOS
9	CD	9 crd NUPOS
,	,	, , NUPOS
17	CD	17 CD PennPOS
)	)	) ) NUPOS
and	CC	and cc NUPOS
abolish	VB	abolish VBP PennPOS
the	DT	the dt NUPOS
protection	NN	protection NN PennPOS
provided	VBN	provide VBN PennPOS
against	IN	against pp NUPOS
the	DT	the dt NUPOS
rapid	JJ	rapid JJ PennPOS
bactericidal	JJ	bactericidal JJ PennPOS
effects	NNS	effect NNS PennPOS
of	IN	of pp-f NUPOS
fluoroquinolones	NNS	fluoroquinolone NNS PennPOS
(	(	( ( NUPOS
18	CD	18 crd NUPOS
)	)	) ) NUPOS
.	.	. . NUPOS

When	WRB	when c-crq NUPOS
the	DT	the dt NUPOS
wild-type	JJ	wild-type JJ PennPOS
mar	FW	mar FW PennPOS
locus	NN	locus NN PennPOS
was	VBD	be vbd NUPOS
inactivated	VBN	inactivate VBN PennPOS
by	IN	by IN PennPOS
replacement	NN	replacement NN PennPOS
with	IN	with pp NUPOS
a	DT	a dt NUPOS
kanamycin	NN	kanamycin NN PennPOS
resistance	NN	resistance NN PennPOS
cassette	NN	cassette NN PennPOS
(	(	( ( NUPOS
AG100K	NN	AG100K NN PennPOS
)	)	) ) NUPOS
or	CC	or cc NUPOS
by	IN	by IN PennPOS
a	DT	a dt NUPOS
39-kb	JJ	39-kb JJ PennPOS
deletion	NN	deletion NN PennPOS
(	(	( ( NUPOS
MCH164	NN	MCH164 NN PennPOS
)	)	) ) NUPOS
,	,	, , NUPOS
the	DT	the dt NUPOS
strains	NNS	strain NNS PennPOS
became	VBD	become VBD PennPOS
hypersusceptible	JJ	hypersusceptible JJ PennPOS
to	TO	to p-acp NUPOS
n-hexane	NN	n-hexane NN PennPOS
compared	VBN	compare VBN PennPOS
with	IN	with pp NUPOS
the	DT	the dt NUPOS
wild-type	JJ	wild-type JJ PennPOS
strain	NN	strain NN PennPOS
(	(	( ( NUPOS
Table	NNP	table NN PennPOS
2	LS	2 LS PennPOS
)	)	) ) NUPOS
.	.	. . NUPOS

In	IN	in IN PennPOS
a	DT	a dt NUPOS
hypersusceptible	JJ	hypersusceptible JJ PennPOS
strain	NN	strain NN PennPOS
background	NN	background NN PennPOS
with	IN	with pp NUPOS
mar	FW	mar FW PennPOS
deleted	VBN	delete VBN PennPOS
(	(	( ( NUPOS
AG100K	NN	AG100K NN PennPOS
)	)	) ) NUPOS
,	,	, , NUPOS
overexpression	NN	overexpression NN PennPOS
of	IN	of pp-f NUPOS
soxS	NN	soxS NN PennPOS
,	,	, , NUPOS
robA	NN	robA NN PennPOS
,	,	, , NUPOS
ormarA	NN	ormarA NN PennPOS
restored	VBD	restore VBD PennPOS
tolerance	NN	tolerance NN PennPOS
to	TO	to p-acp NUPOS
n-hexane	NN	n-hexane NN PennPOS
and	CC	and cc NUPOS
produced	VBD	produce VBD PennPOS
growth	NN	growth NN PennPOS
on	IN	on IN PennPOS
cyclohexane	NN	cyclohexane NN PennPOS
.	.	. . NUPOS

However	RB	however a-acp NUPOS
,	,	, , NUPOS
in	IN	in IN PennPOS
a	DT	a dt NUPOS
strain	NN	strain NN PennPOS
missing	VBG	miss vvg NUPOS
the	DT	the dt NUPOS
mar	FW	mar FW PennPOS
locus	NN	locus NN PennPOS
and	CC	and cc NUPOS
35	CD	35 crd NUPOS
kb	NN	kb NN PennPOS
of	IN	of pp-f NUPOS
adjacent	JJ	adjacent JJ PennPOS
DNA	NN	dna NN PennPOS
(	(	( ( NUPOS
MCH164	NN	MCH164 NN PennPOS
)	)	) ) NUPOS
,	,	, , NUPOS
overexpression	NN	overexpression NN PennPOS
of	IN	of pp-f NUPOS
soxS	NN	soxS NN PennPOS
,	,	, , NUPOS
robA	NN	robA NN PennPOS
,	,	, , NUPOS
or	CC	or cc NUPOS
marA	NN	mara NN PennPOS
could	MD	can vmd NUPOS
not	RB	not xx NUPOS
induce	VB	induce VBP PennPOS
cyclohexane	NN	cyclohexane NN PennPOS
tolerance	NN	tolerance NN PennPOS
(	(	( ( NUPOS
Table	NNP	table NN PennPOS
2	LS	2 LS PennPOS
)	)	) ) NUPOS
.	.	. . NUPOS

Only	RB	only av-j NUPOS
the	DT	the dt NUPOS
plasmid	NN	plasmid NN PennPOS
containing	VBG	contain VBG PennPOS
marRAB	NN	marRAB NN PennPOS
and	CC	and cc NUPOS
marC	NN	marc NN PennPOS
,	,	, , NUPOS
carried	VBD	carry VBD PennPOS
on	IN	on IN PennPOS
the	DT	the dt NUPOS
large	JJ	large JJ PennPOS
fragment	NN	fragment NN PennPOS
cloned	VBN	clone VBN PennPOS
in	IN	in IN PennPOS
pMAK-TU1	NN	pMAK-TU1 NN PennPOS
&	CC	and cc NUPOS
TU2	NN	TU2 NN PennPOS
,	,	, , NUPOS
produced	VBD	produce VBD PennPOS
growth	NN	growth NN PennPOS
on	IN	on IN PennPOS
cyclohexane	NN	cyclohexane NN PennPOS
.	.	. . NUPOS

These	DT	these d NUPOS
findings	NNS	finding n2 NUPOS
suggested	VBD	suggest VBD PennPOS
that	IN	that cst NUPOS
other	JJ	other JJ PennPOS
genes	NNS	gene NNS PennPOS
deleted	VBN	delete VBN PennPOS
in	IN	in IN PennPOS
MCH164	NN	MCH164 NN PennPOS
are	VBP	be vbb NUPOS
required	VBN	require VBN PennPOS
for	IN	for c-acp NUPOS
robA	NN	robA NN PennPOS
-	:	- : NUPOS
,	,	, , NUPOS
soxS	NN	soxS NN PennPOS
-	:	- : NUPOS
,	,	, , NUPOS
or	CC	or cc NUPOS
marA-mediated	JJ	mara-mediated JJ PennPOS
cyclohexane	NN	cyclohexane NN PennPOS
tolerance	NN	tolerance NN PennPOS
.	.	. . NUPOS

Alternatively	RB	alternative RB PennPOS
,	,	, , NUPOS
much	RB	much RB PennPOS
higher	JJR	high JJR PennPOS
expression	NN	expression NN PennPOS
of	IN	of pp-f NUPOS
these	DT	these d NUPOS
activators	NNS	activator NNS PennPOS
may	MD	may vmb NUPOS
be	VB	be vbi NUPOS
needed	VBN	need VBN PennPOS
in	IN	in IN PennPOS
this	DT	this d NUPOS
strain	NN	strain NN PennPOS
background	NN	background NN PennPOS
,	,	, , NUPOS
although	IN	although cs NUPOS
it	PRP	it pn31 NUPOS
is	VBZ	be vbz NUPOS
interesting	JJ	interesting JJ PennPOS
that	IN	that cst NUPOS
soxS	NN	soxS NN PennPOS
and	CC	and cc NUPOS
robA	NN	robA NN PennPOS
on	IN	on IN PennPOS
the	DT	the dt NUPOS
same	JJ	same JJ PennPOS
plasmids	NNS	plasmid NNS PennPOS
were	VBD	be vbd NUPOS
able	JJ	able JJ PennPOS
to	TO	to p-acp NUPOS
generate	VB	generate VBP PennPOS
strong	JJ	strong JJ PennPOS
cyclohexane	NN	cyclohexane NN PennPOS
tolerance	NN	tolerance NN PennPOS
in	IN	in IN PennPOS
the	DT	the dt NUPOS
other	JJ	other JJ PennPOS
strains	NNS	strain NNS PennPOS
tested	VBN	test VBN PennPOS
(	(	( ( NUPOS
Tables	NNS	table NNS PennPOS
2	CD	2 crd NUPOS
and	CC	and cc NUPOS
3	CD	3 crd NUPOS
)	)	) ) NUPOS
.	.	. . NUPOS

Expression	NN	expression NN PennPOS
of	IN	of pp-f NUPOS
TU1	NN	TU1 NN PennPOS
(	(	( ( NUPOS
marC	NN	marc NN PennPOS
)	)	) ) NUPOS
by	IN	by IN PennPOS
itself	PRP	itself px31 NUPOS
had	VBD	have vhd NUPOS
no	DT	no dx NUPOS
effect	NN	effect NN PennPOS
on	IN	on IN PennPOS
organic	JJ	organic JJ PennPOS
solvent	JJ	solvent JJ PennPOS
tolerance	NN	tolerance NN PennPOS
.	.	. . NUPOS

As	IN	as c-acp NUPOS
discussed	VBN	discuss VBN PennPOS
above	IN	above IN PennPOS
,	,	, , NUPOS
when	WRB	when c-crq NUPOS
present	JJ	present JJ PennPOS
with	IN	with pp NUPOS
marAB	NN	marAB NN PennPOS
(	(	( ( NUPOS
TU2	NN	TU2 NN PennPOS
)	)	) ) NUPOS
on	IN	on IN PennPOS
the	DT	the dt NUPOS
same	JJ	same JJ PennPOS
chromosomal	JJ	chromosomal JJ PennPOS
fragment	NN	fragment NN PennPOS
,	,	, , NUPOS
it	PRP	it pn31 NUPOS
enhanced	VBD	enhance VBD PennPOS
the	DT	the dt NUPOS
complementation	NN	complementation NN PennPOS
in	IN	in IN PennPOS
trans	JJ	trans JJ PennPOS
by	IN	by IN PennPOS
marA	NN	mara NN PennPOS
.	.	. . NUPOS

Western	NN	western NN PennPOS
blot	NN	blot NN PennPOS
studies	NNS	study NNS PennPOS
(	(	( ( NUPOS
data	NNS	datum NNS PennPOS
not	RB	not xx NUPOS
shown	VBN	show VBN PennPOS
)	)	) ) NUPOS
(	(	( ( NUPOS
1	LS	1 LS PennPOS
)	)	) ) NUPOS
with	IN	with pp NUPOS
antibodies	NNS	antibody NNS PennPOS
to	TO	to p-acp NUPOS
MarA	NN	mara NN PennPOS
showed	VBD	show VBN PennPOS
that	IN	that cst NUPOS
this	DT	this d NUPOS
was	VBD	be vbd NUPOS
at	IN	at pp NUPOS
least	JJS	little JJS PennPOS
partially	RB	partial av-j NUPOS
due	JJ	due JJ PennPOS
to	TO	to p-acp NUPOS
increased	VBN	increase VBN PennPOS
expression	NN	expression NN PennPOS
of	IN	of pp-f NUPOS
MarA	NN	mara NN PennPOS
,	,	, , NUPOS
compared	VBN	compare VBN PennPOS
to	TO	to p-acp NUPOS
TU2	NN	TU2 NN PennPOS
alone	RB	alone av-j NUPOS
,	,	, , NUPOS
although	IN	although cs NUPOS
the	DT	the dt NUPOS
presence	NN	presence NN PennPOS
of	IN	of pp-f NUPOS
marC	NN	marc NN PennPOS
may	MD	may vmb NUPOS
be	VB	be vbi NUPOS
additionally	RB	additional RB PennPOS
involved	VBN	involve VBN PennPOS
.	.	. . NUPOS

It	PRP	it pn31 NUPOS
is	VBZ	be vbz NUPOS
interesting	JJ	interesting JJ PennPOS
that	IN	that cst NUPOS
the	DT	the dt NUPOS
TU1	NN	TU1 NN PennPOS
&	CC	and cc NUPOS
TU2	NN	TU2 NN PennPOS
fragment	NN	fragment NN PennPOS
was	VBD	be vbd NUPOS
also	RB	also av NUPOS
required	VBN	require VBN PennPOS
for	IN	for c-acp NUPOS
resistance	NN	resistance NN PennPOS
to	TO	to p-acp NUPOS
rapid	JJ	rapid JJ PennPOS
cell-killing	NN	cell-killing NN PennPOS
by	IN	by IN PennPOS
fluoroquinolones	NNS	fluoroquinolone NNS PennPOS
in	IN	in IN PennPOS
this	DT	this d NUPOS
strain	NN	strain NN PennPOS
(	(	( ( NUPOS
18	CD	18 crd NUPOS
)	)	) ) NUPOS
.	.	. . NUPOS

Inactivation	NN	inactivation NN PennPOS
of	IN	of pp-f NUPOS
robA	NN	robA NN PennPOS
by	IN	by IN PennPOS
insertion	NN	insertion NN PennPOS
of	IN	of pp-f NUPOS
a	DT	a dt NUPOS
kanamycin	NN	kanamycin NN PennPOS
resistance	NN	resistance NN PennPOS
cassette	NN	cassette NN PennPOS
(	(	( ( NUPOS
RA4468	NN	RA4468 NN PennPOS
)	)	) ) NUPOS
resulted	VBD	result VBD PennPOS
in	IN	in IN PennPOS
increased	VBN	increase VBN PennPOS
n-hexane	NN	n-hexane NN PennPOS
susceptibility	NN	susceptibility NN PennPOS
,	,	, , NUPOS
evidently	RB	evident av-j NUPOS
the	DT	the dt NUPOS
first	JJ	first JJ PennPOS
phenotype	NN	phenotype NN PennPOS
described	VBN	describe VBN PennPOS
for	IN	for c-acp NUPOS
robA-inactivated	JJ	roba-inactivated JJ PennPOS
cells	NNS	cell NNS PennPOS
.	.	. . NUPOS

However	RB	however a-acp NUPOS
,	,	, , NUPOS
deletion	NN	deletion NN PennPOS
of	IN	of pp-f NUPOS
soxRS	NN	soxRS NN PennPOS
(	(	( ( NUPOS
DJ901	NN	DJ901 NN PennPOS
)	)	) ) NUPOS
caused	VBD	cause VBD PennPOS
no	DT	no dx NUPOS
detectable	JJ	detectable JJ PennPOS
effect	NN	effect NN PennPOS
on	IN	on IN PennPOS
n-hexane	NN	n-hexane NN PennPOS
tolerance	NN	tolerance NN PennPOS
(	(	( ( NUPOS
Table	NNP	table NN PennPOS
3	LS	3 LS PennPOS
)	)	) ) NUPOS
.	.	. . NUPOS

Thus	RB	thus av NUPOS
,	,	, , NUPOS
the	DT	the dt NUPOS
mar	FW	mar FW PennPOS
and	CC	and cc NUPOS
rob	FW	rob FW PennPOS
loci	NNS	locus NNS PennPOS
are	VBP	be vbb NUPOS
more	RBR	much RBR PennPOS
involved	VBN	involve VBN PennPOS
with	IN	with pp NUPOS
basal	JJ	basal JJ PennPOS
organic	JJ	organic JJ PennPOS
solvent	JJ	solvent JJ PennPOS
tolerance	NN	tolerance NN PennPOS
than	IN	than cs NUPOS
is	VBZ	be vbz NUPOS
soxRS	NN	soxRS NN PennPOS
.	.	. . NUPOS

Introduction	NN	introduction NN PennPOS
of	IN	of pp-f NUPOS
any	DT	any d NUPOS
of	IN	of pp-f NUPOS
the	DT	the dt NUPOS
three	CD	three crd NUPOS
transcriptional	JJ	transcriptional JJ PennPOS
activators	NNS	activator NNS PennPOS
into	IN	into pp NUPOS
a	DT	a dt NUPOS
robA	NN	robA NN PennPOS
-	:	- : NUPOS
orsoxRS-inactivated	JJ	orsoxrs-inactivated JJ PennPOS
strain	NN	strain NN PennPOS
increased	VBD	increase VBD PennPOS
n-hexane	NN	n-hexane NN PennPOS
tolerance	NN	tolerance NN PennPOS
and	CC	and cc NUPOS
increased	VBD	increase VBD PennPOS
